Sno,Date,Shop name,"productname",Location,"No of units",suppiied by,"Per unit price","Total Price","Amount Billed",Amount collected,"ReturnsUnits","Returns Amt","Sample Amt","Prv bal collected",Balance Amount,,
1036,6-Apr,Surendar Tea Stall,Rose Milk,secratraite Colony,5,Manoj,18,90,90,90,0,0,,,,,
1037,6-Apr,Aneesh Cool bar,Rose Milk,Purasaiwalkam,10,Manoj,17,170,170,170,0,0,,,,,
1038,6-Apr,Ramalingavilas,Rose Milk,Choolai,10,Manoj,18,180,180,180,0,0,,,,,
1039,6-Apr,Backers Hut,Rose Milk,Purasaiwalkam,5,Manoj,18,90,90,90,0,0,,,,,
1040,6-Apr,Anurag,Rose Milk,Kilpauk,15,Manoj,18,270,270,270,0,0,,,,,
1041,6-Apr,National Cool bar,Rose Milk,Kilpauk,6,Manoj,18,108,108,90,1,18,,,,,
1042,6-Apr,M K Store,Rose Milk,Kilpauk,10,Manoj,18,180,180,144,2,36,,,,,
1043,6-Apr,Famous,Rose Milk,Kilpauk,5,Manoj,18,90,90,90,0,0,,,,,
1044,6-Apr,Royal Store,Rose Milk,Anna nagar,6,Sreenevasan,18,108,108,108,0,0,,,,,
1045,6-Apr,"Oman Cool,bar",Rose Milk,Anna nagar,10,Sreenevasan,18,180,180,180,0,0,,,,,
1046,6-Apr,Hotel Faizal,Rose Milk,Anna nagar,5,Sreenevasan,18,90,90,90,0,0,,,,,
1047,6-Apr,Taj cool bar,Rose Milk,Padi,10,Sreenevasan,17,170,170,170,0,0,,,,,
1048,6-Apr,Aachariya Backery,Rose Milk,Padi,10,Sreenevasan,17,170,170,170,0,0,,,,,
1049,6-Apr,Vanitha Hotel,Rose Milk,Padi,10,Sreenevasan,18,180,180,180,0,0,,,,,
1050,6-Apr,Arul Tea Stall,Rose Milk,Ambattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
1051,6-Apr,Ambika cool bar,Rose Milk,Ambattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
1052,6-Apr,Perumal store,Rose Milk,Ambattur,7,Sreenevasan,18,126,126,126,0,0,,,,,
1053,6-Apr,Kirthika Sweet,Rose Milk,Ambattur,10,Sreenevasan,18,180,180,180,0,0,,18,0,,
1054,6-Apr,Lingam Store,Rose Milk,Ambattur,2,Sreenevasan,18,36,36,18,1,18,,,,,
1055,6-Apr,Kumaran Cool bar,Rose Milk,Korattur,11,Sreenevasan,18,198,198,180,1,18,,,,,
1056,6-Apr,Mulberry,Rose Milk,Korattur,6,Sreenevasan,18,108,108,108,0,0,,,,,
1057,6-Apr,Brindha Backery,Rose Milk,Korattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
1058,6-Apr,Venkateswara backery,Rose Milk,Korattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
1059,6-Apr,Ravi Ice land,Rose Milk,Korattur,8,Sreenevasan,17,136,136,136,0,0,,,,,
1060,6-Apr,Good luck,Rose Milk,Korattur,6,Sreenevasan,18,108,108,54,3,54,,,,,
1061,6-Apr,Annamalaiyar,Rose Milk,Korattur,7,Sreenevasan,18,126,126,126,0,0,,162,0,,
1062,6-Apr,Friends Tea Stall,Rose Milk,Villivakkam,5,Sreenevasan,18,90,90,90,0,0,,,,,
1063,6-Apr,New Star,Rose Milk,Villivakkam,10,Sreenevasan,18,180,180,180,0,0,,,,,
1064,6-Apr,Apoorva Backery,Rose Milk,Arumbakkam,3,Viswanath,17,50,50,50,0,0,,,,,
1065,6-Apr,Chandra Snacks,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
1066,6-Apr,Singara chennai,Rose Milk,Koyembedu,4,Viswanath,18,72,72,72,0,0,,,,,
1067,6-Apr,Hydrabad Briyani,Rose Milk,Koyembedu,6,Viswanath,18,108,108,108,0,0,,,,,
1068,6-Apr,Maniratnam,Rose Milk,Koyembedu,7,Viswanath,18,126,126,90,2,36,,,,,
1069,6-Apr,Senthoor Cool bar,Rose Milk,Koyembedu,5,Viswanath,18,90,90,36,3,54,,,,,
1070,6-Apr,Perumal store,Rose Milk,Koyembedu,5,Viswanath,18,90,90,72,1,18,,,,,
1071,6-Apr,Raja Tea Stall,Rose Milk,Anna nagar,6,Viswanath,17,102,102,102,0,0,,,,,
1072,6-Apr,mm cool bar,Rose Milk,Mogappair,10,Viswanath,16,160,160,160,0,0,,,,,
1073,6-Apr,Ragavendra Backery,Rose Milk,Mogappair,10,Viswanath,17,170,170,170,0,0,,,,,
1074,6-Apr,Murugan traders,Rose Milk,Mogappair,3,Viswanath,17,50,50,50,0,0,,,,,
1075,6-Apr,R.H.Enterprises,Rose Milk,Maduravoyal,6,Viswanath,18,108,108,90,1,18,,,,,
1076,6-Apr,Jayabarathi store,Rose Milk,Maduravoyal,1,Viswanath,18,18,18,0,1,18,,,,,
1077,6-Apr,Falcone,Rose Milk,Maduravoyal,6,Viswanath,18,108,108,72,2,36,,,,,
1078,6-Apr,Jayam cafe,Rose Milk,Mogappair,5,Viswanath,18,90,90,90,0,0,,,,,
1079,6-Apr,Viji coffee,Rose Milk,Mogappair,5,Viswanath,18,90,90,90,0,0,,,,,
1080,6-Apr,Chandrika Backery,Rose Milk,Anna nagar,15,Viswanath,16,240,240,240,0,0,,,,,
1081,6-Apr,Chai hub,Rose Milk,Anna nagar,10,Viswanath,18,180,180,180,0,0,,,,,
1082,6-Apr,Gokul News Mart,Rose Milk,Anna nagar,5,Viswanath,17,85,85,85,0,0,,,,,
1083,6-Apr,H.B.Canteen,Rose Milk,Anna nagar,5,Viswanath,17,85,85,85,0,0,,,,,
1084,6-Apr,Nathan Store,Rose Milk,Koyembedu,3,Viswanath,17,51,51,0,3,51,,,,,
1085,6-Apr,Kerala Hot chips,Rose Milk,MMDA,3,Silambarasan,18,54,54,54,0,0,,,,,
1086,6-Apr,Dhivya Tea stall,Rose Milk,MMDA,2,Silambarasan,18,36,36,36,0,0,,,,,
1087,6-Apr,Suriya cool bar,Rose Milk,MMDA,5,Silambarasan,18,90,90,90,0,0,,,,,
1088,6-Apr,Nithil Tea Stall,Rose Milk,West mambalam,3,Silambarasan,18,54,54,54,0,0,,,,,
1089,6-Apr,Baiju Tea Stall,Rose Milk,West mambalam,6,Silambarasan,18,108,108,108,0,0,,,,,
1090,6-Apr,Karupatti,Rose Milk,West mambalam,10,Silambarasan,18,180,180,80,0,0,,,100,,
1091,6-Apr,Golden Snacks,Rose Milk,West mambalam,10,Silambarasan,18,180,180,180,0,0,,,,,
1092,6-Apr,Jayapal Cool bar,Rose Milk,West mambalam,4,Silambarasan,18,72,72,72,0,0,,,,,
1093,6-Apr,Binhalan Cool bar,Rose Milk,Kasi Theatre,5,Silambarasan,18,90,90,90,0,0,,,,,
1094,6-Apr,Vijay Cool bar,Rose Milk,Kasi Theatre,8,Silambarasan,18,144,144,144,0,0,,90,0,,
1095,6-Apr,Kumaran Chettinad,Rose Milk,Ekkatuthangal,15,Silambarasan,17,255,255,255,0,0,,,0,,
1096,6-Apr,Juice Garden,Rose Milk,Ekkatuthangal,5,Silambarasan,18,90,90,90,0,0,,,,,
1097,6-Apr,Sana Tea Stall,Rose Milk,Kasi Theatre,5,Silambarasan,18,90,90,90,0,0,,,,,
1098,6-Apr,Sri Devi,Rose Milk,kk nagar,6,Silambarasan,18,108,108,108,0,0,,,,,
1099,6-Apr,Murugan Tea stall,Rose Milk,alwarthirunagar,1,Silambarasan,18,18,18,0,1,18,,,,,
1100,6-Apr,Famous,Rose Milk,Kilpauk,2,Silambarasan,18,36,36,36,0,0,,,,,
1101,6-Apr,TEa Room,Rose Milk,alwarthirunagar,20,Silambarasan,22,440,440,440,0,0,,,,,
1102,6-Apr,Bismi Tea Stall,Rose Milk,nungambakkam,8,Satish,17,136,136,102,2,34,,,,,
1103,6-Apr,Bombay Cool bar,Rose Milk,teynampet,3,Satish,17,51,51,51,0,0,,,,,
1104,6-Apr,Jeevitha cool bar,Rose Milk,teynampet,3,Satish,18,54,54,54,0,0,,,,,
1105,6-Apr,"Pachaiammal Cool,bar",Rose Milk,teynampet,1,Satish,18,18,18,0,1,18,,,,,
1106,6-Apr,Kavitha Cool bar,Rose Milk,Stella maris,3,Satish,18,54,54,54,0,0,,,,,
1107,6-Apr,Radha Pan stall,Rose Milk,Stella maris,4,Satish,18,72,72,72,0,0,,,,,
1108,6-Apr,Black Pokea,Rose Milk,Royapettah,3,Satish,18,54,54,54,0,0,,,,,
1109,6-Apr,A to Z Cool bar,Rose Milk,Royapettah,3,Satish,18,54,54,0,3,54,,,,,
1110,6-Apr,Brothers Cool bar,Rose Milk,Mylapora,3,Satish,18,54,54,54,0,0,,,,,
1111,6-Apr,Raja Cool bar,Rose Milk,Mylapora,3,Satish,18,54,54,54,0,0,,54,0,,
1112,6-Apr,Vijay Cool bar,Rose Milk,teynampet,5,Satish,18,90,90,90,0,0,,,,,
1113,6-Apr,Greams Palace,Badam Milk,Greams Road,10,M.Karthick,24,240,240,240,0,0,,,,,
1114,6-Apr,Bung Shop,Badam Milk,Royapettah,3,M.Karthick,24,72,72,72,0,0,,,,,
1115,6-Apr,Ars Marina ,Badam Milk,Royapettah,20,M.Karthick,23,460,460,460,0,0,,230,0,,
1116,6-Apr,"Sai Cool,bar",Badam Milk,Royapettah,3,M.Karthick,24,72,72,72,0,0,,,,,
1117,6-Apr,Mass Chai,Badam Milk,Pudupet,10,M.Karthick,24,240,240,240,0,0,,,,,
1118,6-Apr,National Cool bar,Badam Milk,Kilpauk,5,M.Karthick,23,115,115,115,0,0,,,,,
1119,6-Apr,Hotel meghaa,Badam Milk,Aminjikarai,3,Manikandan,24,72,72,72,0,0,,,,,
1120,6-Apr,Dinesh Tea stall,Badam Milk,Aminjikarai,3,Manikandan,24,72,72,72,0,0,,,,,
1121,6-Apr,Kumaran Tea stall,Badam Milk,Aminjikarai,2,Manikandan,24,48,48,48,0,0,,,,,
1122,6-Apr,Jupiter Tea stall,Badam Milk,Aminjikarai,5,Manikandan,24,120,120,120,0,0,,,,,
1123,6-Apr,Saran backery,Badam Milk,Harrinton road,10,Manikandan,24,240,240,240,0,0,,,,,
1124,6-Apr,Saran backery,Badam Milk,choolaimedu,5,Manikandan,24,120,120,120,0,0,,,,,
1125,6-Apr,G.B.News Mart,Badam Milk,choolaimedu,5,Manikandan,24,120,120,120,0,0,,,,,
1126,6-Apr,Kpr Cool bar,Badam Milk,Kodambakkam,5,Manikandan,24,120,120,72,2,48,,,,,
1127,6-Apr,Muthuramman Cool bar,Badam Milk,Kodambakkam,5,Manikandan,24,120,120,72,2,48,,,,,
1128,6-Apr,Sri Andal Cool bar,Badam Milk,Kodambakkam,7,Manikandan,23,161,161,161,0,0,,,,,
1129,6-Apr,My Father ,Badam Milk,Nungambakkam,5,Manikandan,23,115,115,115,0,0,,,,,
1130,6-Apr,MiMi Backery,Badam Milk,North usman,15,Manikandan,24,360,360,360,0,0,,,,,
1131,6-Apr,P.Baskar News Mart,Badam Milk,Nungambakkam,3,Manikandan,24,72,72,72,0,0,,,,,
1132,6-Apr,Manikandan,Badam Milk,Anna nagar,2,Manikandan,24,48,48,48,0,0,,,,,
1133,6-Apr,Skumar,Badam Milk,secratraite Colony,20,Manoj,23,460,460,460,0,0,,,,,
1134,6-Apr,City Shoppee,Badam Milk,secratraite Colony,5,Manoj,24,120,120,120,0,0,,,,,
1135,6-Apr,Indian Coffee,Badam Milk,Purasaiwalkam,5,Manoj,24,120,120,120,0,0,,,,,
1136,6-Apr,Suba Cool bar,Badam Milk,Choolai,5,Manoj,24,120,120,120,0,0,,,,,
1137,6-Apr,Sri Krishna tea Stall,Badam Milk,Purasaiwalkam,5,Manoj,22,110,110,110,0,0,,,,,
1138,6-Apr,"Oman Cool,bar",Badam Milk,Anna nagar,15,Sreenevasan,23,345,345,345,0,0,,,,,
1139,6-Apr,Hotel Faizal,Badam Milk,Anna nagar,10,Sreenevasan,23,230,230,230,0,0,,,,,
1140,6-Apr,Arul Tea Stall,Badam Milk,Ambattur,5,Sreenevasan,23,115,115,115,0,0,,,,,
1141,6-Apr,Ambika cool bar,Badam Milk,Ambattur,8,Sreenevasan,23,184,184,184,0,0,,,,,
1142,6-Apr,Perumal store,Badam Milk,Ambattur,7,Sreenevasan,23,161,161,161,0,0,,,,,
1143,6-Apr,Kirthika Sweet,Badam Milk,Ambattur,11,Sreenevasan,23,253,253,230,1,23,,230,0,,
1144,6-Apr,Kumaran Cool bar,Badam Milk,Korattur,10,Sreenevasan,24,240,240,240,0,0,,,,,
1145,6-Apr,Mulberry,Badam Milk,Korattur,6,Sreenevasan,23,138,138,138,0,0,,,,,
1146,6-Apr,Brindha Backery,Badam Milk,Korattur,5,Sreenevasan,23,115,115,115,0,0,,,,,
1147,6-Apr,Amman cool bar,Badam Milk,Korattur,3,Sreenevasan,23,69,69,69,0,0,,,,,
1148,6-Apr,Venkateswara backery,Badam Milk,Korattur,5,Sreenevasan,23,115,115,115,0,0,,,,,
1149,6-Apr,Ravi Ice land,Badam Milk,Korattur,8,Sreenevasan,22,176,176,176,0,0,,,,,
1150,6-Apr,Good luck,Badam Milk,Korattur,7,Sreenevasan,23,161,161,161,0,0,,,,,
1151,6-Apr,Friends Tea Stall,Badam Milk,Villivakkam,2,Sreenevasan,23,46,46,46,0,0,,,,,
1152,6-Apr,Sneha Tea  Stall,Badam Milk,Villivakkam,5,Sreenevasan,23,115,115,92,1,23,,,,,
1153,6-Apr,New Star,Badam Milk,Villivakkam,10,Sreenevasan,23,230,230,230,0,0,,,,,
1154,6-Apr,Annamalaiyar,Badam Milk,Korattur,0,Sreenevasan,0,0,0,0,0,0,,44,,,
1155,6-Apr,V U Snacks,Badam Milk,Arumbakkam,5,Viswanath,24,120,120,120,0,0,,,0,,
1156,6-Apr,Hydrabad Briyani,Badam Milk,Koyembedu,6,Viswanath,24,144,144,120,1,24,,,,,
1157,6-Apr,Maniratnam,Badam Milk,Koyembedu,15,Viswanath,23,345,345,345,0,0,,,,,
1158,6-Apr,Perumal cool bar,Badam Milk,Koyembedu,5,Viswanath,24,120,120,120,0,0,,,,,
1159,6-Apr,Hotel Mahalakshmi,Badam Milk,Mogappair,4,Viswanath,23,92,92,92,0,0,,,,,
1160,6-Apr,Gokul News Mart,Badam Milk,Anna nagar,5,Viswanath,23,115,115,115,0,0,,,,,
1161,6-Apr,Kerala Hot chips,Badam Milk,MMDA,3,Silambarasan,24,72,72,72,0,0,,,,,
1162,6-Apr,Dhivya Tea stall,Badam Milk,MMDA,7,Silambarasan,24,168,168,168,0,0,,,,,
1163,6-Apr,Karupatti,Badam Milk,West mambalam,10,Silambarasan,24,240,240,140,0,0,,,100,,
1164,6-Apr,Golden Snacks,Badam Milk,West mambalam,10,Silambarasan,24,240,240,240,0,0,,,,,
1165,6-Apr,Jayapal Cool bar,Badam Milk,West mambalam,1,Silambarasan,24,24,24,24,0,0,,,,,
1166,6-Apr,Binhalan Cool bar,Badam Milk,Kasi Theatre,5,Silambarasan,24,120,120,120,0,0,,,,,
1167,6-Apr,Vijay Cool bar,Badam Milk,Kasi Theatre,10,Silambarasan,24,240,240,240,0,0,,110,0,,
1168,6-Apr,mm cool bar,Badam Milk,kk nagar,2,Silambarasan,24,48,48,48,0,0,,,,,
1169,6-Apr,Murugan Tea stall,Badam Milk,alwarthirunagar,5,Silambarasan,23,115,115,115,0,0,,,,,
1170,6-Apr,TEa Room,Badam Milk,alwarthirunagar,20,Silambarasan,27,540,540,540,0,0,,,,,
1171,6-Apr,Bombay Cool bar,Badam Milk,teynampet,5,Satish,22,110,110,110,0,0,,,,,
1172,6-Apr,Jeevitha cool bar,Badam Milk,teynampet,3,Satish,23,69,69,69,0,0,,,,,
1173,6-Apr,"Pachaiammal Cool,bar",Badam Milk,teynampet,1,Satish,23,23,23,0,1,23,,,,,
1174,6-Apr,Black Pokea,Badam Milk,Royapettah,5,Satish,23,115,115,115,0,0,,,,,
1175,6-Apr,A to Z Cool bar,Badam Milk,Royapettah,2,Satish,23,46,46,0,2,46,,,,,
1176,6-Apr,Brothers Cool bar,Badam Milk,Mylapora,5,Satish,23,115,115,115,0,0,,,,,
1177,6-Apr,Raja Cool bar,Badam Milk,teynampet,3,Satish,23,69,69,69,0,0,,,,,
1178,6-Apr,Vijay Cool bar,Badam Milk,teynampet,5,Satish,23,115,115,115,0,0,,,,,
1179,6-Apr,Sakthi cool  bar,Badam Milk,teynampet,0,Satish,0,0,0,0,0,0,,92,,,
1180,8-Apr,Greams Palace,Rose Milk,Greams Road,6,M.Karthick,17,100,100,100,0,0,,,,,
1181,8-Apr,Vinu Tea Stall,Rose Milk,Thoushand light,6,M.Karthick,17,100,100,100,0,0,,,,,
1182,8-Apr,Masque View,Rose Milk,Thoushand light,5,M.Karthick,15,75,75,75,0,0,,,,,
1183,8-Apr,CMS,Rose Milk,Thoushand light,10,M.Karthick,17,170,170,170,0,0,,,,,
1184,8-Apr,Fathima Tea stall,Rose Milk,Thoushand light,3,M.Karthick,16,48,48,48,0,0,,,,,
1185,8-Apr,Bung Shop,Rose Milk,Royapettah,5,M.Karthick,17,85,85,85,0,0,,,,,
1186,8-Apr,Millath,Rose Milk,Royapettah,20,M.Karthick,16,320,320,320,0,0,,,,,
1187,8-Apr,Anand,Rose Milk,Triplicane,5,M.Karthick,18,90,90,0,0,0,,,90,,
1188,8-Apr,Ars Marina ,Rose Milk,Royapettah,10,M.Karthick,18,180,180,180,0,0,,180,0,,
1189,8-Apr,"Sai Cool,bar",Rose Milk,Royapettah,3,M.Karthick,18,54,54,54,0,0,,,,,
1190,8-Apr,City Cafe,Rose Milk,G.P.Road,9,M.Karthick,17,150,150,150,0,0,,,,,
1191,8-Apr,Palms,Rose Milk,G.P.Road,3,M.Karthick,17,50,50,50,0,0,,,,,
1192,8-Apr,Aroma Backery,Rose Milk,Pudupet,10,M.Karthick,17.5,175,175,175,0,0,,25,,,
1193,8-Apr,Sindoor Cool bar,Rose Milk,Egmore,10,M.Karthick,18,180,180,180,0,0,,,,,
1194,8-Apr,Baby Hospital,Rose Milk,Egmore,6,M.Karthick,17,100,100,100,0,0,,,,,
1195,8-Apr,Shanthi Sandwich,Rose Milk,Egmore,10,M.Karthick,18,180,180,180,0,0,,360,0,,
1196,8-Apr,Renowed,Rose Milk,Egmore,10,M.Karthick,15,150,150,150,0,0,,,,,
1197,8-Apr,Geetham Coffee,Rose Milk,Egmore,8,M.Karthick,18,144,144,90,3,54,,,,,
1198,8-Apr,Pamba Backery,Rose Milk,Egmore,5,M.Karthick,18,90,90,90,0,0,,,0,,
1199,8-Apr,Chandrika Backery,Rose Milk,Chetpet,6,M.Karthick,17,100,100,100,0,0,,,,,
1200,8-Apr,Hotel meghaa,Rose Milk,Aminjikarai,3,Manikandan,17,50,50,50,0,0,,,,,
1201,8-Apr,Kumaran Tea stall,Rose Milk,Aminjikarai,6,Manikandan,17,100,100,100,0,0,,,,,
1202,8-Apr,Dinesh Tea stall,Rose Milk,Aminjikarai,3,Manikandan,17,50,50,50,0,0,,,,,
1203,8-Apr,Jupiter Tea stall,Rose Milk,Aminjikarai,5,Manikandan,18,90,90,90,0,0,,,,,
1204,8-Apr,Kamatchi Cool bar,Rose Milk,Choolaimedu,3,Manikandan,17,50,50,50,0,0,,,,,
1205,8-Apr,G.B.News Mart,Rose Milk,Choolaimedu,6,Manikandan,17,102,102,85,1,17,,,,,
1206,8-Apr,Saran backery,Rose Milk,Harrinton road,5,Manikandan,18,90,90,90,0,0,,,,,
1207,8-Apr,Saran backery,Rose Milk,Choolaimedu,5,Manikandan,18,90,90,90,0,0,,,,,
1208,8-Apr,Standard Backery,Rose Milk,Aminjikarai,10,Manikandan,17,170,170,170,0,0,,,,,
1209,8-Apr,Mazzi cool bar,Rose Milk,Mahalingapuram,20,Manikandan,17,340,340,340,0,0,,,,,
1210,8-Apr,Mazzi Tea Stall,Rose Milk,Mahalingapuram,10,Manikandan,17,170,170,170,0,0,,,,,
1211,8-Apr,Kpr Cool bar,Rose Milk,Kodambakkam,5,Manikandan,18,90,90,90,0,0,,,,,
1212,8-Apr,MiMi Backery,Rose Milk,North usman,5,Manikandan,18,90,90,90,0,0,,,,,
1213,8-Apr,Sri Krishna tea Stall,Rose Milk,Mahalingapuram,5,Manikandan,18,90,90,90,0,0,,,,,
1214,8-Apr,Sri Krishna tea Stall,Rose Milk,Nungambakkam,3,Manikandan,18,54,54,54,0,0,,,,,
1215,8-Apr,Sri Krishna Snacks,Rose Milk,North usman,5,Manikandan,18,90,90,90,0,0,,,,,
1216,8-Apr,Rams,Rose Milk,Bazulla Road,5,Manikandan,18,90,90,54,2,36,,,,,
1217,8-Apr,My Father ,Rose Milk,Nungambakkam,5,Manikandan,17,85,85,85,0,0,,,,,
1218,8-Apr,Kannan tea Stall,Rose Milk,Nungambakkam,5,Manikandan,18,90,90,90,0,0,,,,,
1219,8-Apr,Mathura Chat,Rose Milk,Nungambakkam,10,Manikandan,18,180,180,180,0,0,,,,,
1220,8-Apr,P.Baskar News Mart,Rose Milk,Nungambakkam,3,Manikandan,18,54,54,54,0,0,,,,,
1221,8-Apr,Thennagam,Rose Milk,Nungambakkam,5,Manikandan,18,90,90,72,1,18,,,,,
1222,8-Apr,Anna University,Rose Milk,Anna University,15,Manikandan,18,270,270,270,0,0,,,,,
1223,8-Apr,R.R..Tea Stall,Rose Milk,Pondy Bazar,20,Manikandan,17,340,340,340,0,0,,,,,
1224,8-Apr,Muthuramman Cool bar,Rose Milk,Kodambakkam,5,Manikandan,18,90,90,90,0,0,,,,,
1225,8-Apr,Sri Andal Cool bar,Rose Milk,Kodambakkam,7,Manikandan,18,126,126,126,0,0,,,,,
1226,8-Apr,7 Star Cool bar,Rose Milk,Kodambakkam,5,Manikandan,18,90,90,90,0,0,,,,,
1227,8-Apr,Arun snacks,Rose Milk,Anna nagar,10,Manoj,17,170,170,170,0,0,,,,,
1228,8-Apr,Relax Cool bar,Rose Milk,Anna nagar,15,Manoj,16,240,240,240,0,0,,,,,
1229,8-Apr,Sri Raga ,Rose Milk,Anna nagar,5,Manoj,17,85,85,85,0,0,,,,,
1230,8-Apr,Maharaja Cool bar,Rose Milk,ICF,10,Manoj,18,180,180,180,0,0,,,,,
1231,8-Apr,Chandran News Mart,Rose Milk,Nadamuni,5,Manoj,18,90,90,90,0,0,,,,,
1232,8-Apr,Seena Cool bar,Rose Milk,Nadamuni,13,Manoj,18,234,234,180,3,54,,,,,
1233,8-Apr,Crown Backery,Rose Milk,Ayanavaram,7,Manoj,18,126,126,126,0,0,,,,,
1234,8-Apr,Jas Backery,Rose Milk,Ayanavaram,5,Manoj,16,80,80,80,0,0,,,,,
1235,8-Apr,Gokul News Mart,Rose Milk,secratraite Colony,8,Manoj,17,136,136,136,0,0,,,,,
1236,8-Apr,Skumar,Rose Milk,secratraite Colony,30,Manoj,17,510,510,510,0,0,,,,,
1237,8-Apr,City Shoppee,Rose Milk,secratraite Colony,5,Manoj,18,90,90,90,0,0,,,,,
1238,8-Apr,Sujis Tea Stall,Rose Milk,secratraite Colony,5,Manoj,18,90,90,90,0,0,,,,,
1239,8-Apr,Surendar Tea Stall,Rose Milk,secratraite Colony,6,Manoj,18,108,108,108,0,0,,,,,
1240,8-Apr,Aneesh Cool bar,Rose Milk,Purasaiwalkam,6,Manoj,17,102,102,102,0,0,,,,,
1241,8-Apr,RAmalingavilas,Rose Milk,Choolai,15,Manoj,18,270,270,270,0,0,,,,,
1242,8-Apr,Backers Hut,Rose Milk,Purasaiwalkam,5,Manoj,18,90,90,90,0,0,,,,,
1243,8-Apr,Sri Krishna tea Stall,Rose Milk,Purasaiwalkam,3,Manoj,17,51,51,51,0,0,,,,,
1244,8-Apr,Dandapani,Rose Milk,Kilpauk,7,Manoj,18,126,126,126,0,0,,,,,
1245,8-Apr,AnuRag,Rose Milk,Kilpauk,15,Manoj,18,270,270,270,0,0,,,,,
1246,8-Apr,National Cool bar,Rose Milk,Kilpauk,5,Manoj,18,90,90,90,0,0,,,,,
1247,8-Apr,"Oman Cool,bar",Rose Milk,Anna nagar,10,Sreenevasan,18,180,180,180,0,0,,,,,
1248,8-Apr,Hotel Faizal,Rose Milk,Anna nagar,5,Sreenevasan,18,90,90,90,0,0,,,,,
1249,8-Apr,Friends Tea Stall,Rose Milk,Villivakkam,5,Sreenevasan,18,90,90,90,0,0,,,,,
1250,8-Apr,New Star,Rose Milk,Villivakkam,10,Sreenevasan,18,180,180,180,0,0,,,,,
1251,8-Apr,Sg Cafe,Rose Milk,Padi,5,Sreenevasan,17,85,85,85,0,0,,,,,
1252,8-Apr,Taj Cool bar,Rose Milk,Padi,11,Sreenevasan,17,187,187,170,1,17,,,,,
1253,8-Apr,S k cool bar,Rose Milk,Anna nagar,5,Sreenevasan,18,90,90,90,0,0,,,,,
1254,8-Apr,AAchariya Backery,Rose Milk,Padi,10,Sreenevasan,17,170,170,170,0,0,,,,,
1255,8-Apr,Arul Tea Stall,Rose Milk,Ambattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
1256,8-Apr,Ambika cool bar,Rose Milk,Ambattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
1257,8-Apr,Perumal store,Rose Milk,Ambattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
1258,8-Apr,Vanitha hotel,Rose Milk,Ambattur,10,Sreenevasan,18,180,180,180,0,0,,,,,
1259,8-Apr,Kirthika Sweet,Rose Milk,Ambattur,10,Sreenevasan,18,180,180,180,0,0,,180,0,,
1260,8-Apr,Lingam Store,Rose Milk,Ambattur,2,Sreenevasan,18,36,36,36,0,0,,,,,
1261,8-Apr,Nandanam Hot & Chill,Rose Milk,Karukku Road,5,Sreenevasan,18,90,90,0,0,0,,,90,,
1262,8-Apr,Mulberry,Rose Milk,Korattur,6,Sreenevasan,18,108,108,108,0,0,,,,,
1263,8-Apr,Venkateswara backery,Rose Milk,Korattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
1264,8-Apr,Saravana Store,Rose Milk,Korattur,6,Sreenevasan,18,108,108,108,0,0,,,,,
1265,8-Apr,V U Snacks,Rose Milk,Arumbakkam,5,Viswanath,18,90,90,90,0,0,,,0,,
1266,8-Apr,Apoorva Backery,Rose Milk,Arumbakkam,3,Viswanath,17,50,50,50,0,0,,,,,
1267,8-Apr,Chandra Snacks,Rose Milk,Arumbakkam,8,Viswanath,18,144,144,144,0,0,,,,,
1268,8-Apr,Singara Chennai,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
1269,8-Apr,Hydrabad Briyani,Rose Milk,Koyembedu,6,Viswanath,18,108,108,108,0,0,,,,,
1270,8-Apr,Maniratnam,Rose Milk,Koyembedu,10,Viswanath,18,180,180,180,0,0,,,,,
1271,8-Apr,Nathan Store,Rose Milk,Koyembedu,6,Viswanath,17,102,102,50,3,51,,,,,
1272,8-Apr,Perumal cool bar,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
1273,8-Apr,MM Store,Rose Milk,Mogappair,11,Viswanath,16,176,176,160,1,16,,,,,
1274,8-Apr,Ragavendra Backery,Rose Milk,Mogappair,10,Viswanath,17,170,170,170,0,0,,,,,
1275,8-Apr,Murugan Traders,Rose Milk,Mogappair,3,Viswanath,18,54,54,18,2,36,,,,,
1276,8-Apr,Falcone,Rose Milk,Maduravoyal,5,Viswanath,18,90,90,90,0,0,,,,,
1277,8-Apr,Viji coffee,Rose Milk,Mogappair,5,Viswanath,18,90,90,90,0,0,,,,,
1278,8-Apr,Chandrika Backery,Rose Milk,Anna nagar,25,Viswanath,16,400,400,400,0,0,,,,,
1279,8-Apr,Chai hub,Rose Milk,Anna nagar,6,Viswanath,18,108,108,90,1,18,,,,,
